10963,40
10919,65
10752,11
10753,83
10663,51
10846,39
10905,41
10911,32
10890,95
10828,01
10694,32
10737,87
10710,97
10628,58
10798,33
10649,58
10435,62
10299,23
10257,13
10242,35
10167,77
10032,61
9817,08
9941,00
9781,90
9648,50
9837,61
9518,18
9469,66
9473,16
9764,73
9805,55
9927,13
9922,11
9865,76
9786,96
9811,06
9544,43
9563,89
9334,01
9594,73
9862,53
9799,73
9793,71
10014,99
10087,12
9851,35
9971,79
9934,08
9963,51
9980,85
9974,87
9915,56
9861,21
9785,54
9732,55
9483,97
9472,80
9456,53
9306,35
9252,94
9248,51
9210,96
9369,03
9351,87
9291,83
9377,41
9315,48
9166,47
9251,70
9326,87
9114,84
9082,81
9068,19
8902,61
8987,80
9047,31
8940,14
8886,96
8717,76
8850,27
8582,90
8571,95
8825,21
8812,43
8788,81
9005,02
8995,33
9086,21
9209,51
9195,68
9382,03
9474,30
9422,91
9490,55
9510,01
9661,97
9595,03
9749,54
9799,26
9798,13
9661,50
9632,93
9659,63
9651,13
9691,28
9700,17
9710,70
9758,03
9747,02
9724,26
9626,49
9507,02
9479,03
9470,17
9462,56
9569,71
9588,15
9510,14
9339,17
9401,53
9314,57
9334,28
9245,33
9092,60
9225,10
9198,88
9069,47
9180,74
9009,32
9038,97
9130,04
9189,74
9154,14
9210,08
9407,48
9593,68
9653,63
9598,17
9644,01
9794,06
9753,56
9734,33
9612,05
9720,02
9753,88
9859,27
9719,41
9783,01
9666,34
9659,13
9808,20
9772,67
9906,07
10009,08
10029,43
9911,27
9902,41
9833,07
9815,17
9804,90
9867,75
9938,08
9920,92
9987,24
10004,00
9930,33
9920,32
9883,98
9912,87
9938,70
9949,81
10028,80
10008,63
9987,19
9947,83
9926,67
9919,74
9950,12
9943,27
9938,90
9939,17
9940,82
9892,82
9768,01
9720,91
9697,87
9639,08
9659,39
9629,10
9656,05
9754,39
9754,43
9702,46
9581,45
9607,40
9521,30
9467,53
9529,50
9556,02
9603,23
9584,12
9446,36
9401,55
9548,68
9544,19
9600,09
9409,71
9317,82
9173,71
9339,17
9315,29
9454,54
9506,35
9490,79
9510,85
9695,77
9628,82
9623,36
9603,71
9555,91
9587,19
9451,21
9448,58
9338,40
9188,77
9342,94
9296,12
9277,05
9242,55
9180,89
9056,41
9017,79
9188,69
9307,79
9265,50
9350,75
9542,87
9542,02
9589,15
9358,89
9692,08
9588,33
9661,73
9699,35
9708,94
9656,95
9618,85
9660,05
9659,78
9656,76
9662,40
9596,77
9540,00
9478,77
9289,86
9301,92
9256,58
9116,32
9127,91
9186,52
9306,48
9373,48
9336,73
9406,91
9349,22
9392,02
9631,04
9720,11
9730,12
9715,90
9742,96
9717,71
9733,81
9540,51
9510,17
9473,24
9421,61
9497,84
9506,20
9428,00
9435,15
9400,04
9552,16
9589,39
9488,82
9400,18
9335,74
9181,75
9085,12
9163,56
9006,46
9017,00
9077,11
9114,44
9195,17
9172,41
9084,95
9140,63
9223,40
9401,96
9405,30
9387,37
9351,13
9290,07
9299,95
9219,04
9196,08
9202,07
9193,29
9225,43
9168,69
9149,66
9054,83
9076,48
9107,86
9078,28
9081,03
9040,87
9009,11
9037,23
9007,83
9033,92
9010,27
9022,04
8978,65
8985,74
8980,63
8919,86
8947,46
8867,22
8865,10
8811,98
8846,00
8804,44
8723,81
8724,83
8685,77
8516,69
8555,89
8591,58
8622,97
8597,91
8629,42
8689,14
8594,40
8661,51
8664,10
8665,63
8664,60
8635,29
8675,73
8694,18
8636,06
8596,95
8613,00
8509,42
8494,00
8495,73
8446,54
8276,32
8275,67
8234,98
8195,92
8180,71
8243,87
8103,15
8194,55
8157,90
8242,56
8435,15
8416,99
8397,89
8285,41
8300,03
8366,29
8391,94
8376,29
8438,12
8415,76
8359,25
8338,31
8318,32
8260,48
8299,73
8398,38
8406,94
8410,73
8275,97
8271,02
8259,03
8244,91
8298,98
8379,11
8314,23
8331,06
8331,57
8337,09
8254,72
8201,05
8234,81
8212,77
8158,80
8066,48
8057,75
7968,54
7806,00
7994,31
7829,32
7910,77
7983,92
7959,22
7990,75
7940,99
7811,30
7692,45
7789,24
7928,48
8197,08
8229,51
8215,73
8127,96
8095,39
8143,27
8222,46
8307,69
8254,68
8098,81
8196,18
8295,96
8285,80
8348,84
8400,20
8336,58
8480,87
8383,30
8305,32
8351,98
8530,89
8472,20
8455,83
8398,00
8369,87
8362,42
8339,11
8279,29
8278,59
8262,55
8249,71
8181,78
8112,08
8122,29
7961,71
7913,71
7873,50
7814,76
7832,86
7759,03
7658,21
7478,11
7459,96
7473,73
7503,03
7682,58
7712,63
7744,77
7871,63
7810,63
7637,51
7662,64
7658,75
7817,39
7874,75
7943,87
7795,31
7789,09
7879,67
7870,90
7911,35
7932,51
8001,97
7947,79
8010,70
8042,85
8058,37
7970,91
7966,12
7984,29
7986,47
7939,77
7919,33
7870,31
7691,68
7708,16
7741,70
7675,83
7597,11
7773,19
7661,91
7583,57
7728,90
7752,45
7628,73
7593,51
7631,19
7711,89
7660,19
7633,74
7652,14
7590,85
7581,18
7664,66
7638,23
7833,39
7776,05
7811,31
7848,57
7833,00
7857,97
7748,13
7707,54
7696,21
7748,86
7702,23
7735,46
7691,13
7675,91
7729,52
7715,53
7708,47
7720,47
7695,83
7732,66
7776,37
7756,44
7778,78
7612,39
7655,88
7636,23
7672,10
7668,50
7653,58
7604,94
7596,47
7581,98
7614,79
7589,75
7530,92
7517,80
7534,54
7454,55
7435,12
7435,21
7405,50
7400,96
7343,41
7332,33
7292,03
7309,13
7244,99
7184,71
7172,99
7123,84
6950,53
7043,42
7101,92
7169,12
7168,76
7163,50
7204,96
7232,83
7377,76
7326,47
7363,85
7335,67
7260,63
7284,40
7203,16
7231,85
7200,23
7192,85
7173,69
7328,05
7380,64
7437,23
7394,55
7376,27
7261,25
7232,49
7281,70
7205,23
7234,53
7291,21
7397,87
7305,21
7322,08
7305,86
7326,73
7216,15
7290,02
7276,51
7425,11
7413,16
7451,62
7389,49
7390,76
7347,69
7403,69
7412,13
7310,32
7343,53
7310,11
7213,70
7214,50
7167,33
6964,69
6932,58
7014,83
6970,79
6895,49
7010,57
7002,68
7047,45
6971,07
6949,57
7017,75
7089,32
7033,68
7040,88
6996,29
6946,80
6974,39
6909,68
6944,56
6964,99
6966,15
6967,95
6918,72
6865,66
6606,09
6754,46
6772,26
6774,06
6689,40
6582,96
6406,52
6390,41
6419,33
6630,02
6758,39
6684,42
6577,64
6565,72
6557,10
6419,35
6453,85
6438,33
6387,57
6410,11
6535,56
6564,80
6578,21
6496,08
6416,28
6149,91
6228,99
6136,69
6132,39
6263,25
6343,13
6392,13
6363,36
6248,20
6229,41
6138,61
6152,49
6161,24
6141,05
6130,82
6144,22
6093,99
5969,40
5978,23
6050,29
6264,38
6280,80
6396,84
6323,19
6339,94
6315,89
6285,75
6435,60
6331,04
6271,22
6308,96
6384,26
6401,06
6451,97
6579,93
6518,00
6475,31
6444,74
6569,48
6561,47
6694,44
6710,77
6761,19
6801,32
6739,90
6704,50
6590,41
6523,00
6750,12
6671,22
6732,03
6801,00
6625,19
6583,90
6743,24
6674,73
6606,43
6775,26
6784,06
6982,28
7056,65
6946,83
6875,15
6998,80
7078,90
7079,23
6995,62
6981,26
7071,32
7054,94
7154,22
7157,82
7144,45
7079,42
6995,91
6901,35
6880,21
6834,54
6671,11
6633,11
6866,46
6921,37
6941,77
6856,08
6887,63
6849,60
6864,43
6809,46
6843,87
6908,18
6948,25
6848,03
6751,96
6757,94
6728,19
6738,47
6692,96
6788,80
6748,76
6754,20
6764,83
6766,67
6655,63
6616,64
6458,91
6444,45
6511,98
6539,85
6421,85
6419,22
6436,62
6404,39
6416,26
6354,57
6332,93
6220,01
6143,08
6179,21
6152,34
6162,98
6017,23
6057,92
6095,99
6111,55
6166,57
6075,52
5898,35
5848,78
5771,27
5889,76
5878,93
5852,18
5791,53
5847,03
5670,71
5701,78
5730,62
5675,14
5774,26
5785,43
5986,71
5874,44
5994,73
6028,82
6106,09
6080,68
6035,88
6088,84
5799,91
5745,33
5492,87
5428,11
5457,77
5537,39
5606,00
5800,24
5850,17
5913,36
5933,14
5985,02
6057,03
5867,81
5829,54
5961,44
5928,68
5966,16
6133,18
5965,63
5834,51
6141,34
6346,19
6337,84
6016,07
6046,75
6055,27
5970,96
5766,48
5913,53
5877,41
5859,43
5967,20
5914,84
5994,47
5865,01
5847,29
5675,70
5645,25
5473,03
5216,71
5376,70
5502,02
5639,58
5578,42
5628,44
5345,56
5196,56
5164,21
5433,80
5571,68
5415,91
5573,51
5508,24
5340,19
5166,36
5072,33
5189,93
5408,46
5405,53
5193,97
5246,18
5538,33
5730,63
5784,85
5643,92
5670,07
5537,48
5584,14
5681,08
5532,38
5473,78
5480,00
5602,80
5948,94
5994,90
6022,24
5997,74
5797,66
5613,42
5917,08
5923,27
6236,16
6414,76
6640,59
6796,75
6953,98
7158,77
7190,06
7252,68
7349,45
7344,54
7326,39
7290,14
7221,36
7192,67
7107,92
7220,12
7214,74
7267,87
7174,14
7230,25
7402,73
7471,44
7431,19
7439,44
7442,96
7419,44
7376,24
7294,14
7170,43
7107,90
7121,38
7149,44
7278,19
7285,51
7150,21
7164,05
7110,20
7115,08
7204,79
7085,14
7069,90
7159,66
7060,23
7103,25
7084,57
7109,03
7074,12
7217,43
7293,69
7160,30
7163,47
7114,09
7170,94
7150,66
7121,52
7266,82
7358,23
7303,53
7256,65
7387,54
7403,31
7443,95
7495,05
7501,52
7410,52
7492,25
7376,96
7373,93
7500,70
7527,64
7514,46
7475,22
7404,95
7356,51
7295,49
7249,19
7039,31
7026,85
7178,29
7146,56
7177,97
7102,91
7204,86
7217,02
7178,78
7215,11
7175,31
7175,33
7179,81
7041,31
7057,15
6934,44
6938,63
6946,36
6933,58
6804,45
6780,97
6816,12
6664,40
6656,88
6513,84
6647,66
6866,63
6981,49
7063,09
7131,80
7164,75
7161,93
7178,90
7225,96
7181,12
7223,30
7272,32
7185,17
7130,50
7194,60
7318,35
7321,81
7426,81
7405,51
7414,30
7400,04
7396,63
7371,20
7340,28
7320,90
7323,24
7283,62
7216,21
7193,68
7183,67
7184,27
7077,48
7102,80
7155,58
7127,35
7059,01
7067,77
7062,42
7024,27
7082,76
7143,45
7078,06
7075,70
7075,11
7068,78
6941,57
6857,06
6947,84
6981,39
6939,82
6975,35
6989,74
6914,19
6995,47
6972,10
6970,73
7057,69
7067,92
7077,99
7018,60
6982,45
7024,40
7016,37
7027,40
7029,39
7006,17
6964,16
6975,87
7001,91
6954,38
6947,72
6957,61
6866,63
6688,49
6697,97
6848,98
6879,66
6823,80
6705,00
6822,05
6843,55
6832,11
6700,07
6663,24
6790,17
6734,61
6723,41
6719,84
6787,81
6750,50
6754,20
6734,69
6617,80
6654,31
6604,86
6601,37
6595,28
6568,00
6613,80
6639,21
6605,84
6611,01
6524,55
6490,69
6516,63
6492,30
6455,27
6434,52
6304,57
6309,51
6291,67
6276,25
6270,73
6215,83
6134,21
6211,34
6229,02
6246,92
6276,09
6278,89
6298,30
6184,71
6208,33
6275,98
6294,58
6209,76
6249,65
6261,87
6275,41
6261,68
6214,77
6221,52
6164,44
6117,89
6155,04
6134,62
6083,85
6083,90
5925,22
5912,41
5951,17
5912,58
5899,50
5935,44
6010,91
6005,16
6075,13
6186,31
6206,40
6110,57
6110,41
6135,17
6154,07
6286,25
6351,60
6259,63
6333,58
6331,33
6307,91
6292,13
6147,97
6134,70
6178,94
6207,31
6194,21
6166,34
6142,15
5990,38
5967,49
6009,11
6040,27
6149,36
6209,76
6191,13
6077,19
6065,24
6035,66
5992,86
5940,98
5816,20
5834,15
5857,43
5965,52
5952,03
6157,22
6070,60
6115,48
6204,52
6269,04
6292,97
6216,98
6223,54
6190,91
6175,05
6125,00
6047,83
6056,59
5984,75
5868,55
5904,95
5938,88
6054,63
5981,20
5981,27
5964,33
5946,18
5937,14
5758,02
5670,04
5805,68
5829,25
5867,88
5988,67
6155,93
6066,92
6056,71
6251,97
6183,49
6037,71
6017,91
5715,09
5908,26
5958,45
6006,86
6166,92
6135,70
6144,91
6084,34
6159,51
6332,10
6259,53
6168,72
6230,38
6264,23
6162,44
6180,90
6291,45
6278,40
6230,83
6250,69
6249,70
